aoi_id,city,label,label_source,prediction_probability_gated,confidence_bin,area_bin,far_bin,poi_density_bin,poi_count_bin,has_boundary_in_controlled_release,has_imagery_in_controlled_release
GBA-10-9cbb411b7820,Hong Kong,open,MCGC_model_prediction,0.2197,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-9cbc5a9a9171,Hong Kong,open,MCGC_model_prediction,0.0161,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-9cc2df3f469a,Hong Kong,open,MCGC_model_prediction,0.4992,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-9cc5eef09610,Hong Kong,gated,MCGC_model_prediction,0.9770,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ccc254d8aae,Hong Kong,open,MCGC_model_prediction,0.1672,medium,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-9cddf23cf576,Hong Kong,open,MCGC_model_prediction,0.1128,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9ce927903a63,Hong Kong,open,MCGC_model_prediction,0.0074,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9cea6611a818,Hong Kong,open,MCGC_model_prediction,0.1389,high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-9cefb4654740,Hong Kong,open,MCGC_model_prediction,0.1248,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9cfaea79e238,Hong Kong,open,MCGC_model_prediction,0.0120,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9d13fe26fb60,Hong Kong,open,MCGC_model_prediction,0.4598,low,<5k_m2,<1,0,0,yes,yes
GBA-10-9d22a361ce33,Hong Kong,open,MCGC_model_prediction,0.2857,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9d248264eab2,Hong Kong,open,MCGC_model_prediction,0.3051,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-9d309ce2821d,Hong Kong,gated,MCGC_model_prediction,0.5836,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-9d36b32a4df8,Hong Kong,open,MCGC_model_prediction,0.1942,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-9d3ed415e69c,Hong Kong,gated,MCGC_model_prediction,0.6643,low,<5k_m2,<1,0,0,yes,yes
GBA-10-9d41372dd6dd,Hong Kong,open,MCGC_model_prediction,0.1315,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9d480f748d12,Hong Kong,gated,MCGC_model_prediction,0.7593,medium,10k_25k_m2,<1,0.0005_0.001,>5,yes,yes
GBA-10-9d498dab44ce,Hong Kong,gated,MCGC_model_prediction,0.6931,low,<5k_m2,<1,0,0,yes,yes
GBA-10-9d4cba17d842,Hong Kong,open,MCGC_model_prediction,0.0290,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-9d4f0a7953b1,Hong Kong,open,MCGC_model_prediction,0.0430,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9d5125f3e219,Hong Kong,open,MCGC_model_prediction,0.0605,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9d57cbb64927,Hong Kong,open,MCGC_model_prediction,0.0239,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9d66a6513935,Hong Kong,gated,MCGC_model_prediction,0.9643,very_high,10k_25k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-9d7264607b24,Hong Kong,gated,MCGC_model_prediction,0.9543,very_high,25k_50k_m2,>=8,0_0.0005,1_2,yes,yes
GBA-10-9d77f78aa13a,Hong Kong,open,MCGC_model_prediction,0.3391,low,<5k_m2,2_4,0.001_0.002,3_5,yes,yes
GBA-10-9d7a7126136b,Hong Kong,gated,MCGC_model_prediction,0.8140,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9d7ea1342257,Hong Kong,open,MCGC_model_prediction,0.3320,low,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-9d818117ce07,Hong Kong,open,MCGC_model_prediction,0.0879,high,10k_25k_m2,2_4,0,0,yes,yes
GBA-10-9d83b411c97b,Hong Kong,gated,MCGC_model_prediction,0.5262,low,<5k_m2,<1,0,0,yes,yes
GBA-10-9d8bff6e86ac,Hong Kong,gated,MCGC_model_prediction,0.7592,medium,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-9d903b03f7af,Hong Kong,open,MCGC_model_prediction,0.3134,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-9d923e867f32,Hong Kong,gated,MCGC_model_prediction,0.8334,medium,10k_25k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-9d952091c708,Hong Kong,open,MCGC_model_prediction,0.3967,low,<5k_m2,4_8,0.002_0.005,>5,yes,yes
GBA-10-9d99a6b8ae7d,Hong Kong,open,MCGC_model_prediction,0.0432,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9d9b102458b7,Hong Kong,open,MCGC_model_prediction,0.1141,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9daa093073e3,Hong Kong,open,MCGC_model_prediction,0.0244,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-9dbbf01c36e8,Hong Kong,open,MCGC_model_prediction,0.1952,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-9dbdabb1de29,Hong Kong,open,MCGC_model_prediction,0.1657,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-9dc67695215f,Hong Kong,open,MCGC_model_prediction,0.3014,low,<5k_m2,4_8,0,0,yes,yes
GBA-10-9dcc809d8a0c,Hong Kong,open,MCGC_model_prediction,0.0053,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9dcedf4a25c6,Hong Kong,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9dd1525eaf88,Hong Kong,gated,MCGC_model_prediction,0.7019,medium,5k_10k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-9ddbefb04182,Hong Kong,open,MCGC_model_prediction,0.0348,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ddc1ce0c6e9,Hong Kong,open,MCGC_model_prediction,0.0513,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-9de18c95f803,Hong Kong,open,MCGC_model_prediction,0.2824,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9de5bd2d6794,Hong Kong,gated,MCGC_model_prediction,0.9611,very_high,25k_50k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-9de8740ae3ac,Hong Kong,open,MCGC_model_prediction,0.0832,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9dee10388af8,Hong Kong,open,MCGC_model_prediction,0.1380,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e04b52d45ee,Hong Kong,gated,MCGC_model_prediction,0.5332,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-9e06c4cbb7ec,Hong Kong,open,MCGC_model_prediction,0.0385,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e08c6c6eb30,Hong Kong,open,MCGC_model_prediction,0.0052,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e0d92989563,Hong Kong,open,MCGC_model_prediction,0.3380,low,<5k_m2,<1,0,0,yes,yes
GBA-10-9e11d0546ad5,Hong Kong,gated,MCGC_model_prediction,0.5749,low,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-9e15b9d3e05a,Hong Kong,open,MCGC_model_prediction,0.2805,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9e16098a13c0,Hong Kong,open,MCGC_model_prediction,0.0147,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e1869a0129e,Hong Kong,open,MCGC_model_prediction,0.1552,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9e1c2c540b9a,Hong Kong,open,MCGC_model_prediction,0.0499,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9e24f8a9e8df,Hong Kong,open,MCGC_model_prediction,0.0081,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e258e6b7111,Hong Kong,open,MCGC_model_prediction,0.1282,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-9e27c1d9f512,Hong Kong,open,MCGC_model_prediction,0.0428,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9e303c1cf0f1,Hong Kong,open,MCGC_model_prediction,0.3495,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-9e35434f621e,Hong Kong,open,MCGC_model_prediction,0.0073,very_high,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-9e4062ba61b7,Hong Kong,open,MCGC_model_prediction,0.1660,medium,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-9e4427ffa55a,Hong Kong,open,MCGC_model_prediction,0.2215,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9e5c65027a66,Hong Kong,gated,MCGC_model_prediction,0.8682,high,25k_50k_m2,2_4,0_0.0005,3_5,yes,yes
GBA-10-9e5ce86411fc,Hong Kong,open,MCGC_model_prediction,0.0910,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9e629d9a63c6,Hong Kong,gated,MCGC_model_prediction,0.6398,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-9e64a40f53b4,Hong Kong,open,MCGC_model_prediction,0.0364,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e6dbbcedca1,Hong Kong,open,MCGC_model_prediction,0.1436,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e6ec09d087d,Hong Kong,open,MCGC_model_prediction,0.0082,very_high,<5k_m2,4_8,0.0005_0.001,1_2,yes,yes
GBA-10-9e752f376ba9,Hong Kong,open,MCGC_model_prediction,0.3819,low,<5k_m2,<1,0,0,yes,yes
GBA-10-9e8b0edee7c3,Hong Kong,gated,MCGC_model_prediction,0.8575,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9e8bf2db09bd,Hong Kong,open,MCGC_model_prediction,0.0506,high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-9e8c9307f6ef,Hong Kong,gated,MCGC_model_prediction,0.5120,low,<5k_m2,<1,0,0,yes,yes
GBA-10-9e91feac1f67,Hong Kong,open,MCGC_model_prediction,0.0271,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9e9b8178a87e,Hong Kong,gated,MCGC_model_prediction,0.9074,high,25k_50k_m2,4_8,0,0,yes,yes
GBA-10-9ea66db05c8b,Hong Kong,open,MCGC_model_prediction,0.0234,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9eab9ada48c7,Hong Kong,gated,MCGC_model_prediction,0.9858,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9eb04be8f350,Hong Kong,open,MCGC_model_prediction,0.1652,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-9eb6d5a551d0,Hong Kong,open,MCGC_model_prediction,0.0057,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-9ec3d9461dd4,Hong Kong,open,MCGC_model_prediction,0.1529,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9ec716592639,Hong Kong,open,MCGC_model_prediction,0.0262,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9ec786de2b4c,Hong Kong,gated,MCGC_model_prediction,0.9662,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ecc3d569771,Hong Kong,gated,MCGC_model_prediction,0.8589,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ecdc2cb6e8d,Hong Kong,gated,MCGC_model_prediction,0.7339,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9ed31c878ee1,Hong Kong,open,MCGC_model_prediction,0.0669,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9edb61ea6134,Hong Kong,open,MCGC_model_prediction,0.0181,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9eee0c639310,Hong Kong,gated,MCGC_model_prediction,0.9727,very_high,50k_100k_m2,2_4,0_0.0005,3_5,yes,yes
GBA-10-9eef61898d46,Hong Kong,open,MCGC_model_prediction,0.1197,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-9ef6781ae192,Hong Kong,open,MCGC_model_prediction,0.0254,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9f048bd7b648,Hong Kong,open,MCGC_model_prediction,0.2518,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9f061aef42dd,Hong Kong,gated,MCGC_model_prediction,0.9644,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9f0ad27b11cf,Hong Kong,open,MCGC_model_prediction,0.0434,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9f0c0e26d299,Hong Kong,open,MCGC_model_prediction,0.0812,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9f0cbf12e092,Hong Kong,open,MCGC_model_prediction,0.2699,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9f0e1b171c36,Hong Kong,open,MCGC_model_prediction,0.0673,high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-9f117c2e6f2e,Hong Kong,open,MCGC_model_prediction,0.0206,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-9f1408106bcc,Hong Kong,gated,MCGC_model_prediction,0.7128,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-9f1787921875,Hong Kong,open,MCGC_model_prediction,0.0147,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-9f25667e3a99,Hong Kong,open,MCGC_model_prediction,0.0064,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f25dee504b8,Hong Kong,open,MCGC_model_prediction,0.2713,medium,>=100k_m2,<1,0,0,yes,yes
GBA-10-9f2a1dfe1d63,Hong Kong,gated,MCGC_model_prediction,0.9474,high,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-9f34ebfb82e0,Hong Kong,open,MCGC_model_prediction,0.0060,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f397196613b,Hong Kong,gated,MCGC_model_prediction,0.5555,low,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-9f44844e9b43,Hong Kong,open,MCGC_model_prediction,0.1250,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f5be8d83bd1,Hong Kong,open,MCGC_model_prediction,0.1897,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-9f6200005d84,Hong Kong,open,MCGC_model_prediction,0.0086,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9f764c420ebd,Hong Kong,open,MCGC_model_prediction,0.2915,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-9f7b27e8e1e8,Hong Kong,open,MCGC_model_prediction,0.0578,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9f853aa8873d,Hong Kong,open,MCGC_model_prediction,0.0203,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-9f9005ea7751,Hong Kong,open,MCGC_model_prediction,0.0228,very_high,<5k_m2,<1,>=0.005,3_5,yes,yes
GBA-10-9f992e39fc4f,Hong Kong,open,MCGC_model_prediction,0.2802,medium,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-9f9d0f58a9f3,Hong Kong,open,MCGC_model_prediction,0.1638,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-9fa4796b3e3f,Hong Kong,open,MCGC_model_prediction,0.0788,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9fa65e122c62,Hong Kong,gated,MCGC_model_prediction,0.5177,low,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-9fbe304c8586,Hong Kong,open,MCGC_model_prediction,0.0139,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-9fc2c6191f76,Hong Kong,open,MCGC_model_prediction,0.0070,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-9fc618e0bbe0,Hong Kong,open,MCGC_model_prediction,0.3268,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-9fc8d309d366,Hong Kong,open,MCGC_model_prediction,0.0054,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-9fdef1ae9f28,Hong Kong,open,MCGC_model_prediction,0.0197,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-9fe2af07fd77,Hong Kong,open,MCGC_model_prediction,0.1059,high,<5k_m2,<1,0,0,yes,yes
GBA-10-9ffbeb507489,Hong Kong,open,MCGC_model_prediction,0.1040,high,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-a009d3ece057,Hong Kong,gated,MCGC_model_prediction,0.5235,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-a00d26925314,Hong Kong,open,MCGC_model_prediction,0.0113,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a014137429ec,Hong Kong,open,MCGC_model_prediction,0.3033,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a01edd9c8514,Hong Kong,open,MCGC_model_prediction,0.4587,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-a02d76776d2f,Hong Kong,open,MCGC_model_prediction,0.0089,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a02d7bf01c5f,Hong Kong,gated,MCGC_model_prediction,0.9638,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a03eb062e00d,Hong Kong,open,MCGC_model_prediction,0.3468,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-a044689746d3,Hong Kong,open,MCGC_model_prediction,0.0295,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a05a027912c9,Hong Kong,open,MCGC_model_prediction,0.1266,high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-a05d6d2df05a,Hong Kong,open,MCGC_model_prediction,0.0057,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a06d8b85364c,Hong Kong,open,MCGC_model_prediction,0.2302,medium,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-a074e836e82a,Hong Kong,gated,MCGC_model_prediction,0.8963,high,25k_50k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-a0791c98150a,Hong Kong,open,MCGC_model_prediction,0.3192,low,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-a07c30b02d09,Hong Kong,open,MCGC_model_prediction,0.0328,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a07fb60f19f3,Hong Kong,open,MCGC_model_prediction,0.0272,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-a080c5bd3f44,Hong Kong,open,MCGC_model_prediction,0.1182,high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-a08511e9648e,Hong Kong,open,MCGC_model_prediction,0.4114,low,<5k_m2,<1,0,0,yes,yes
GBA-10-a08c0f3546b0,Hong Kong,open,MCGC_model_prediction,0.0084,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-a08d4e75bb79,Hong Kong,gated,MCGC_model_prediction,0.5343,low,<5k_m2,<1,0,0,yes,yes
GBA-10-a09a5fe09c51,Hong Kong,open,MCGC_model_prediction,0.0081,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a09d338d3942,Hong Kong,open,MCGC_model_prediction,0.3462,low,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-a0a16de81bb9,Hong Kong,open,MCGC_model_prediction,0.0131,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a0aa7b5cd4d8,Hong Kong,open,MCGC_model_prediction,0.0842,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a0bfa2048998,Hong Kong,gated,MCGC_model_prediction,0.7646,medium,10k_25k_m2,4_8,0,0,yes,yes
GBA-10-a0c4ceacda7a,Hong Kong,open,MCGC_model_prediction,0.2655,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a0cb2f0e07db,Hong Kong,gated,MCGC_model_prediction,0.6228,low,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-a0cdf8879bda,Hong Kong,open,MCGC_model_prediction,0.1003,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a0d6641e7f0f,Hong Kong,open,MCGC_model_prediction,0.3328,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a0e64b654ecf,Hong Kong,open,MCGC_model_prediction,0.0184,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a0e6a443bea9,Hong Kong,gated,MCGC_model_prediction,0.6026,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-a0f022c9827e,Hong Kong,gated,MCGC_model_prediction,0.8679,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a0f286e6746d,Hong Kong,open,MCGC_model_prediction,0.1810,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a0f8aa31598f,Hong Kong,open,MCGC_model_prediction,0.0223,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1027fb32b60,Hong Kong,open,MCGC_model_prediction,0.0615,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a10ed9452d67,Hong Kong,open,MCGC_model_prediction,0.3914,low,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-a114f5c6e77f,Hong Kong,gated,MCGC_model_prediction,0.6992,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a1183d865390,Hong Kong,open,MCGC_model_prediction,0.1535,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a119323f20e3,Hong Kong,open,MCGC_model_prediction,0.0444,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a119a1a2c07f,Hong Kong,open,MCGC_model_prediction,0.0222,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a119af55fcc1,Hong Kong,open,MCGC_model_prediction,0.4233,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a122ecc46a2b,Hong Kong,open,MCGC_model_prediction,0.0183,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a123b0dea4de,Hong Kong,open,MCGC_model_prediction,0.1283,high,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-a13b251baf18,Hong Kong,open,MCGC_model_prediction,0.1680,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a1422c1d0921,Hong Kong,gated,MCGC_model_prediction,0.7598,medium,50k_100k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-a157c08f45cd,Hong Kong,open,MCGC_model_prediction,0.0143,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a15dd6fb5b82,Hong Kong,open,MCGC_model_prediction,0.0687,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a160d89577ca,Hong Kong,open,MCGC_model_prediction,0.2147,medium,10k_25k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-a16387e76f60,Hong Kong,open,MCGC_model_prediction,0.0121,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a165931fdfb0,Hong Kong,open,MCGC_model_prediction,0.1036,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a167d41673d3,Hong Kong,open,MCGC_model_prediction,0.0216,very_high,<5k_m2,4_8,>=0.005,3_5,yes,yes
GBA-10-a1683400034a,Hong Kong,gated,MCGC_model_prediction,0.9841,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-a16881fbf745,Hong Kong,gated,MCGC_model_prediction,0.9846,very_high,25k_50k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-a16bd628a050,Hong Kong,open,MCGC_model_prediction,0.0163,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a16d6d92c445,Hong Kong,open,MCGC_model_prediction,0.2449,medium,<5k_m2,>=8,>=0.005,>5,yes,yes
GBA-10-a16e4fbb9462,Hong Kong,open,MCGC_model_prediction,0.2278,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a170f7f605ab,Hong Kong,open,MCGC_model_prediction,0.1557,medium,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-a180cbda7550,Hong Kong,open,MCGC_model_prediction,0.0069,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a181e1d8f40e,Hong Kong,open,MCGC_model_prediction,0.0677,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a183bcdd7a73,Hong Kong,open,MCGC_model_prediction,0.2777,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-a183ed7836f4,Hong Kong,gated,MCGC_model_prediction,0.6226,low,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-a187807d0a29,Hong Kong,open,MCGC_model_prediction,0.1501,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-a1a7374df367,Hong Kong,open,MCGC_model_prediction,0.0326,very_high,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-a1b0e98cde86,Hong Kong,open,MCGC_model_prediction,0.1220,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1b5090f5050,Hong Kong,open,MCGC_model_prediction,0.2728,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-a1b9f5db7b88,Hong Kong,open,MCGC_model_prediction,0.1904,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-a1c021a44d56,Hong Kong,open,MCGC_model_prediction,0.1288,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-a1c531631102,Hong Kong,gated,MCGC_model_prediction,0.5561,low,<5k_m2,<1,0.002_0.005,1_2,yes,yes
GBA-10-a1c69c0a6859,Hong Kong,gated,MCGC_model_prediction,0.9638,very_high,10k_25k_m2,4_8,0_0.0005,3_5,yes,yes
GBA-10-a1c7ba6c27e8,Hong Kong,gated,MCGC_model_prediction,0.5874,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-a1d2f217a478,Hong Kong,open,MCGC_model_prediction,0.4162,low,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-a1db6dd5cae9,Hong Kong,open,MCGC_model_prediction,0.0286,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1db9b81f7ed,Hong Kong,open,MCGC_model_prediction,0.1219,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a1eab459e0bf,Hong Kong,gated,MCGC_model_prediction,0.7642,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-a1f312534bf4,Hong Kong,open,MCGC_model_prediction,0.3594,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a1fbb19473c1,Hong Kong,open,MCGC_model_prediction,0.4919,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-a207c044ac84,Hong Kong,open,MCGC_model_prediction,0.3226,low,<5k_m2,>=8,0.0005_0.001,1_2,yes,yes
GBA-10-a20cf629364b,Hong Kong,open,MCGC_model_prediction,0.2412,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-a2102a953421,Hong Kong,gated,MCGC_model_prediction,0.8105,medium,>=100k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-a2121313673c,Hong Kong,gated,MCGC_model_prediction,0.6996,low,10k_25k_m2,1_2,0.0005_0.001,>5,yes,yes
GBA-10-a213786b36d2,Hong Kong,gated,MCGC_model_prediction,0.6323,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-a213fc898d10,Hong Kong,open,MCGC_model_prediction,0.4499,low,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-a21f06493118,Hong Kong,open,MCGC_model_prediction,0.2064,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-a222ca45fb32,Hong Kong,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a23ec5aa300a,Hong Kong,open,MCGC_model_prediction,0.0606,high,<5k_m2,<1,0,0,yes,yes
GBA-10-a245c861bc18,Hong Kong,open,MCGC_model_prediction,0.0073,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-a24c0f424c2e,Hong Kong,open,MCGC_model_prediction,0.1145,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-a25268b589aa,Hong Kong,open,MCGC_model_prediction,0.0100,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
