aoi_id,city,centroid_lon,centroid_lat,area_m2,label,label_source,prediction_probability_gated,confidence_bin,area_bin,far_bin,poi_density_bin,poi_count_bin,has_boundary_in_controlled_release,has_imagery_in_controlled_release
GBA-10-0472dc02a58f,Hong Kong,114.147251,22.536308,1103.50,open,MCGC_model_prediction,0.1031,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0473bf205b77,Hong Kong,114.127482,22.505507,624.52,open,MCGC_model_prediction,0.0553,high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-04895fab43e0,Hong Kong,114.002646,22.439731,927.23,open,MCGC_model_prediction,0.0659,high,<5k_m2,<1,0,0,yes,yes
GBA-10-048b4c7f3118,Hong Kong,114.110316,22.342991,24933.36,gated,MCGC_model_prediction,0.5724,low,10k_25k_m2,2_4,0_0.0005,>5,yes,yes
GBA-10-048cd319bc09,Hong Kong,113.992331,22.424825,1236.94,open,MCGC_model_prediction,0.0793,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0491011cda32,Hong Kong,114.140261,22.496004,532.95,open,MCGC_model_prediction,0.0096,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0492124d058f,Hong Kong,113.981933,22.422551,1770.77,gated,MCGC_model_prediction,0.5340,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0495ccfd896e,Hong Kong,114.126993,22.269648,610.42,open,MCGC_model_prediction,0.3301,low,<5k_m2,<1,0,0,yes,yes
GBA-10-04a69e4ce480,Hong Kong,114.179954,22.279331,257.53,open,MCGC_model_prediction,0.0376,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-04a71f6ea78a,Hong Kong,114.075180,22.421146,1829.85,open,MCGC_model_prediction,0.0154,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-04a858385d51,Hong Kong,114.168293,22.320256,341.48,open,MCGC_model_prediction,0.0286,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-04aa5aad0bdc,Hong Kong,114.183377,22.281641,715.95,open,MCGC_model_prediction,0.1164,high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-04ab08f276b0,Hong Kong,114.251596,22.307586,2251.91,open,MCGC_model_prediction,0.3131,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-04b0a7e8544a,Hong Kong,114.215956,22.542969,16971.40,open,MCGC_model_prediction,0.0926,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-04b8bb1d2f2b,Hong Kong,114.176811,22.277135,122.67,open,MCGC_model_prediction,0.0101,very_high,<5k_m2,>=8,>=0.005,3_5,yes,yes
GBA-10-04c2afb6bbc8,Hong Kong,114.227830,22.313913,962.45,open,MCGC_model_prediction,0.2051,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-04c49f2ab9b3,Hong Kong,113.969908,22.420589,8615.58,gated,MCGC_model_prediction,0.8825,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-04c596fbdb97,Hong Kong,114.199927,22.407894,43768.23,gated,MCGC_model_prediction,0.9672,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-04c628f8054f,Hong Kong,114.134580,22.375675,618.56,open,MCGC_model_prediction,0.3405,low,<5k_m2,<1,0,0,yes,yes
GBA-10-04c7c4606d3f,Hong Kong,114.221364,22.282132,133.30,open,MCGC_model_prediction,0.0067,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-04c911fef6c5,Hong Kong,113.990498,22.469885,1583.78,gated,MCGC_model_prediction,0.9746,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-04cac2404366,Hong Kong,114.228474,22.335539,2002.87,gated,MCGC_model_prediction,0.6258,low,<5k_m2,<1,0,0,yes,yes
GBA-10-04cbccfaf5ab,Hong Kong,114.205544,22.218481,9690.18,gated,MCGC_model_prediction,0.9726,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-04e234a2aa8b,Hong Kong,114.102032,22.490693,4862.65,open,MCGC_model_prediction,0.0616,high,<5k_m2,<1,0,0,yes,yes
GBA-10-04e3627cfd38,Hong Kong,113.987606,22.423146,2785.11,gated,MCGC_model_prediction,0.7038,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-04e5348b430e,Hong Kong,114.198200,22.236311,1591.38,open,MCGC_model_prediction,0.2418,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-04eba481c98f,Hong Kong,114.027853,22.439455,34001.65,open,MCGC_model_prediction,0.0620,high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-04f04d82d9c3,Hong Kong,114.176282,22.340485,1206.18,open,MCGC_model_prediction,0.2637,medium,<5k_m2,2_4,0,0,yes,yes
GBA-10-04f49f94ae31,Hong Kong,114.199069,22.288976,872.26,open,MCGC_model_prediction,0.0330,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-04f9d1fc79b4,Hong Kong,114.153768,22.276313,4433.27,open,MCGC_model_prediction,0.3467,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-050b2ca7402d,Hong Kong,114.210250,22.220543,7172.25,gated,MCGC_model_prediction,0.5684,low,5k_10k_m2,1_2,0,0,yes,yes
GBA-10-051ad0227eb3,Hong Kong,114.175251,22.324714,145.84,open,MCGC_model_prediction,0.0124,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-051d874852d7,Hong Kong,114.212938,22.222983,4692.60,gated,MCGC_model_prediction,0.9880,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0520a0013f13,Hong Kong,113.958775,22.448366,368.26,open,MCGC_model_prediction,0.1431,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0524bc73a251,Hong Kong,114.132578,22.367921,498.91,open,MCGC_model_prediction,0.0418,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-053089c8baa7,Hong Kong,114.121544,22.281599,289.09,open,MCGC_model_prediction,0.2251,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-053212c4316d,Hong Kong,114.217527,22.326017,25985.46,gated,MCGC_model_prediction,0.7306,medium,25k_50k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-0534ba9bab32,Hong Kong,114.029476,22.202550,705.28,open,MCGC_model_prediction,0.0189,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-053db5f39db6,Hong Kong,114.100827,22.489022,263.61,open,MCGC_model_prediction,0.1361,high,<5k_m2,<1,0,0,yes,yes
GBA-10-05465d781145,Hong Kong,114.154911,22.268428,25407.74,gated,MCGC_model_prediction,0.9747,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-054dee86094c,Hong Kong,114.138799,22.285525,313.18,open,MCGC_model_prediction,0.2024,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-0550406e4929,Hong Kong,114.137252,22.342402,16890.42,gated,MCGC_model_prediction,0.5296,low,10k_25k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-05517c403994,Hong Kong,114.284234,22.318033,1803.59,gated,MCGC_model_prediction,0.6798,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0553c676bfb4,Hong Kong,114.181811,22.342148,7209.67,gated,MCGC_model_prediction,0.7002,medium,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-055498a4d3fb,Hong Kong,114.197187,22.462145,32292.68,gated,MCGC_model_prediction,0.9932,very_high,25k_50k_m2,<1,0,0,yes,yes
GBA-10-05591fd2651f,Hong Kong,114.179645,22.329125,1219.30,gated,MCGC_model_prediction,0.6899,low,<5k_m2,<1,0,0,yes,yes
GBA-10-055d448ff44d,Hong Kong,114.239550,22.266377,5971.82,gated,MCGC_model_prediction,0.7087,medium,5k_10k_m2,2_4,0,0,yes,yes
GBA-10-055e4e1b051b,Hong Kong,113.980870,22.466435,388.68,open,MCGC_model_prediction,0.0053,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0575c80b4c2f,Hong Kong,113.922084,22.391376,4804.24,open,MCGC_model_prediction,0.0928,high,<5k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-057606ec5cda,Hong Kong,114.213830,22.219998,337.58,open,MCGC_model_prediction,0.0162,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0579bd631bcd,Hong Kong,114.187399,22.394776,959.21,open,MCGC_model_prediction,0.2982,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-05926c623890,Hong Kong,114.155053,22.267397,1420.04,open,MCGC_model_prediction,0.2487,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-059695894e4b,Hong Kong,114.137321,22.257885,17511.54,gated,MCGC_model_prediction,0.8644,high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-05a608d9f746,Hong Kong,114.167499,22.315654,168.53,open,MCGC_model_prediction,0.4077,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-05a748936d79,Hong Kong,113.996828,22.477724,949.33,open,MCGC_model_prediction,0.0541,high,<5k_m2,<1,0,0,yes,yes
GBA-10-05af8061471a,Hong Kong,114.127631,22.282621,118.26,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-05b07354f759,Hong Kong,114.194274,22.269937,682.71,open,MCGC_model_prediction,0.3613,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-05b29647a0f0,Hong Kong,114.175120,22.332175,1130.04,open,MCGC_model_prediction,0.3618,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-05b33b644b53,Hong Kong,114.169067,22.321920,261.66,open,MCGC_model_prediction,0.0328,very_high,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-05b3465fe687,Hong Kong,114.129592,22.279011,946.87,open,MCGC_model_prediction,0.0315,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-05bac1a292a3,Hong Kong,114.171401,22.277133,161.00,open,MCGC_model_prediction,0.0436,very_high,<5k_m2,2_4,>=0.005,1_2,yes,yes
GBA-10-05c016f7e767,Hong Kong,114.053009,22.439367,689.71,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-05c520e2d7a5,Hong Kong,114.177450,22.328944,991.14,gated,MCGC_model_prediction,0.5365,low,<5k_m2,<1,0,0,yes,yes
GBA-10-05cc149371fe,Hong Kong,113.964423,22.451868,293.05,open,MCGC_model_prediction,0.0050,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-05e086529fae,Hong Kong,114.148179,22.283810,842.97,open,MCGC_model_prediction,0.1698,medium,<5k_m2,<1,0.001_0.002,1_2,yes,yes
GBA-10-05eafcf451a6,Hong Kong,114.159732,22.338697,57402.02,gated,MCGC_model_prediction,0.9664,very_high,50k_100k_m2,1_2,0_0.0005,>5,yes,yes
GBA-10-05ed43650a2f,Hong Kong,113.959013,22.448194,159.50,open,MCGC_model_prediction,0.2375,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-05ef21ed085b,Hong Kong,114.002084,22.435567,6068.18,gated,MCGC_model_prediction,0.5122,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-05f1c6f90316,Hong Kong,114.225644,22.473866,1980.10,open,MCGC_model_prediction,0.1733,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-05fe664d6fac,Hong Kong,114.173979,22.298585,720.13,open,MCGC_model_prediction,0.0268,very_high,<5k_m2,4_8,0.002_0.005,3_5,yes,yes
GBA-10-0607c73cef8f,Hong Kong,114.267323,22.422019,688.53,open,MCGC_model_prediction,0.0065,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-060a4a7bd337,Hong Kong,114.108492,22.394675,26978.60,open,MCGC_model_prediction,0.1385,high,25k_50k_m2,<1,0_0.0005,3_5,yes,yes
GBA-10-0612d58ee5c7,Hong Kong,114.165445,22.454425,819.04,open,MCGC_model_prediction,0.0178,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-06200d939482,Hong Kong,114.229757,22.338831,1612.64,open,MCGC_model_prediction,0.3756,low,<5k_m2,<1,0,0,yes,yes
GBA-10-062f00446542,Hong Kong,114.031204,22.203053,1023.88,open,MCGC_model_prediction,0.1949,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-063466fdea15,Hong Kong,114.175337,22.325873,1389.60,open,MCGC_model_prediction,0.0171,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-0638ea8f48c4,Hong Kong,114.185242,22.437029,2715.22,open,MCGC_model_prediction,0.4153,low,<5k_m2,<1,0,0,yes,yes
GBA-10-06475a5cb440,Hong Kong,114.104945,22.351452,22621.90,gated,MCGC_model_prediction,0.8524,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-064b8bd86c11,Hong Kong,114.119203,22.273433,598.04,open,MCGC_model_prediction,0.0610,high,<5k_m2,<1,0,0,yes,yes
GBA-10-064ea4581ce5,Hong Kong,114.004056,22.377348,1692.00,open,MCGC_model_prediction,0.2075,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-0650d1a8969f,Hong Kong,114.132171,22.256780,11627.09,gated,MCGC_model_prediction,0.9647,very_high,10k_25k_m2,1_2,0,0,yes,yes
GBA-10-06529064ed32,Hong Kong,114.060896,22.432794,111.23,open,MCGC_model_prediction,0.0369,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0661dae46e75,Hong Kong,114.190557,22.257485,2773.14,open,MCGC_model_prediction,0.4287,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0667a71253b1,Hong Kong,114.274889,22.296703,10240.25,gated,MCGC_model_prediction,0.9170,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-0674eeed9b5e,Hong Kong,114.177353,22.330492,524.84,open,MCGC_model_prediction,0.0156,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-0684ca3a8cfc,Hong Kong,114.169941,22.321458,557.52,open,MCGC_model_prediction,0.0323,very_high,<5k_m2,>=8,0.001_0.002,1_2,yes,yes
GBA-10-068629d2bc04,Hong Kong,114.176516,22.242972,8404.07,gated,MCGC_model_prediction,0.5896,low,5k_10k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-068632c6542a,Hong Kong,114.146421,22.272448,5837.51,gated,MCGC_model_prediction,0.8003,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-068bf574a7f9,Hong Kong,114.260301,22.346843,5249.54,gated,MCGC_model_prediction,0.9789,very_high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-06914cf55aa4,Hong Kong,114.198235,22.291751,553.93,open,MCGC_model_prediction,0.3267,low,<5k_m2,<1,>=0.005,3_5,yes,yes
GBA-10-0699116fd564,Hong Kong,114.175795,22.278104,280.81,open,MCGC_model_prediction,0.0309,very_high,<5k_m2,<1,>=0.005,1_2,yes,yes
GBA-10-069b34248dec,Hong Kong,114.021452,22.446983,1283.29,open,MCGC_model_prediction,0.4070,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-069eddf1a502,Hong Kong,114.055196,22.449373,427.75,open,MCGC_model_prediction,0.3853,low,<5k_m2,<1,0,0,yes,yes
GBA-10-06a2845bf7ed,Hong Kong,114.128507,22.263382,3583.69,gated,MCGC_model_prediction,0.5544,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-06a652db02e3,Hong Kong,114.186907,22.309469,1278.59,open,MCGC_model_prediction,0.0214,very_high,<5k_m2,2_4,0,0,yes,yes
GBA-10-06c37a03dc78,Hong Kong,114.025025,22.441373,5116.54,gated,MCGC_model_prediction,0.8654,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-06c9fb92aded,Hong Kong,113.991684,22.432937,5047.97,gated,MCGC_model_prediction,0.7006,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-06d18671492c,Hong Kong,114.155261,22.266857,2769.39,gated,MCGC_model_prediction,0.7157,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-06d1e4db5521,Hong Kong,114.181202,22.268527,778.40,open,MCGC_model_prediction,0.1505,medium,<5k_m2,1_2,0,0,yes,yes
GBA-10-06d4c20a2386,Hong Kong,114.231281,22.282187,653.91,open,MCGC_model_prediction,0.3128,low,<5k_m2,<1,0,0,yes,yes
GBA-10-06d851373ac3,Hong Kong,114.150468,22.282958,1866.95,open,MCGC_model_prediction,0.1003,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-06db00a1e62f,Hong Kong,114.205279,22.380978,59551.58,gated,MCGC_model_prediction,0.9892,very_high,50k_100k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-06db5f2dcc0d,Hong Kong,114.192426,22.284618,206.60,open,MCGC_model_prediction,0.0339,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-06dbcf159d81,Hong Kong,113.976918,22.396525,569.40,gated,MCGC_model_prediction,0.8638,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-06df39c059aa,Hong Kong,113.980356,22.464068,151.00,open,MCGC_model_prediction,0.0048,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-06e2cacd5d43,Hong Kong,113.995224,22.266869,184.69,open,MCGC_model_prediction,0.0196,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-06e44dd274fc,Hong Kong,114.153620,22.283752,296.98,open,MCGC_model_prediction,0.0250,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-070f1b63d292,Hong Kong,114.026472,22.423645,261.61,open,MCGC_model_prediction,0.0290,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07139babcf96,Hong Kong,113.955605,22.236023,1017.24,open,MCGC_model_prediction,0.0263,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0714f438dd77,Hong Kong,114.193208,22.269401,1350.78,open,MCGC_model_prediction,0.0163,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-0717d090ec90,Hong Kong,114.188180,22.394385,6334.57,gated,MCGC_model_prediction,0.9237,high,5k_10k_m2,<1,0,0,yes,yes
GBA-10-071a6892c311,Hong Kong,114.167483,22.446539,1573.70,gated,MCGC_model_prediction,0.5419,low,<5k_m2,<1,0.001_0.002,1_2,yes,yes
GBA-10-0724fbc40e3d,Hong Kong,113.989906,22.365050,6779.21,gated,MCGC_model_prediction,0.5303,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-07309a6f6a78,Hong Kong,114.173290,22.453523,16281.21,gated,MCGC_model_prediction,0.9091,high,10k_25k_m2,2_4,0_0.0005,1_2,yes,yes
GBA-10-0733f7682bbc,Hong Kong,114.225695,22.473163,2173.97,open,MCGC_model_prediction,0.0720,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0734b035533d,Hong Kong,113.999208,22.464455,53958.02,gated,MCGC_model_prediction,0.9713,very_high,50k_100k_m2,4_8,0_0.0005,1_2,yes,yes
GBA-10-073882810a6b,Hong Kong,113.989877,22.463441,182.56,open,MCGC_model_prediction,0.1208,high,<5k_m2,<1,0,0,yes,yes
GBA-10-07402abe30a5,Hong Kong,113.997914,22.433043,2770.06,gated,MCGC_model_prediction,0.5061,low,<5k_m2,1_2,0,0,yes,yes
GBA-10-07463bbe7116,Hong Kong,114.105556,22.462781,8898.31,gated,MCGC_model_prediction,0.7202,medium,5k_10k_m2,<1,0,0,yes,yes
GBA-10-07487b95d00e,Hong Kong,114.198783,22.345199,1339.88,open,MCGC_model_prediction,0.3577,low,<5k_m2,2_4,0,0,yes,yes
GBA-10-074bb3418fde,Hong Kong,114.216589,22.382972,2131.74,open,MCGC_model_prediction,0.3757,low,<5k_m2,<1,0,0,yes,yes
GBA-10-074e8002e3c0,Hong Kong,114.012970,22.443738,4040.51,gated,MCGC_model_prediction,0.6468,low,<5k_m2,<1,0,0,yes,yes
GBA-10-0751b77dd8b6,Hong Kong,114.028587,22.204528,453.61,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-0753abc8f608,Hong Kong,114.031022,22.428607,127.46,open,MCGC_model_prediction,0.0644,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0753f36ef34a,Hong Kong,113.994264,22.433564,284.29,open,MCGC_model_prediction,0.0062,very_high,<5k_m2,4_8,0,0,yes,yes
GBA-10-07582a61f65b,Hong Kong,114.132696,22.286794,397.48,open,MCGC_model_prediction,0.0229,very_high,<5k_m2,>=8,0,0,yes,yes
GBA-10-0771da31c25d,Hong Kong,114.199067,22.291511,212.87,open,MCGC_model_prediction,0.0423,very_high,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-077369bf5926,Hong Kong,114.055005,22.473887,639.61,open,MCGC_model_prediction,0.1162,high,<5k_m2,<1,0,0,yes,yes
GBA-10-077419ec1ddf,Hong Kong,113.993026,22.445369,2073.71,open,MCGC_model_prediction,0.2731,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-0777ddd2bb0b,Hong Kong,113.964629,22.390250,856.32,open,MCGC_model_prediction,0.0070,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-077cbbde7471,Hong Kong,114.177988,22.325102,849.30,open,MCGC_model_prediction,0.2018,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-077ebec95c44,Hong Kong,114.274528,22.391162,3926.27,gated,MCGC_model_prediction,0.6240,low,<5k_m2,<1,0,0,yes,yes
GBA-10-07866f8c3084,Hong Kong,114.167716,22.315686,206.71,open,MCGC_model_prediction,0.4369,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-07869c700536,Hong Kong,114.268311,22.370362,19073.49,gated,MCGC_model_prediction,0.6162,low,10k_25k_m2,<1,0,0,yes,yes
GBA-10-078f25fd741f,Hong Kong,114.264082,22.424892,19024.18,open,MCGC_model_prediction,0.1286,high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-07978436e644,Hong Kong,114.177480,22.325255,1161.82,open,MCGC_model_prediction,0.2143,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-079a18f6d82a,Hong Kong,114.219632,22.475215,2336.07,open,MCGC_model_prediction,0.0132,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-079b67714fe3,Hong Kong,114.176061,22.338647,989.53,gated,MCGC_model_prediction,0.7917,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-07b531c8fd20,Hong Kong,114.168798,22.316671,204.89,open,MCGC_model_prediction,0.0743,high,<5k_m2,2_4,0,0,yes,yes
GBA-10-07b85f3899cd,Hong Kong,114.022546,22.423186,744.76,open,MCGC_model_prediction,0.0196,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07c467151730,Hong Kong,114.167535,22.315477,169.94,open,MCGC_model_prediction,0.1305,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-07cb41a62eca,Hong Kong,114.193099,22.237682,10280.04,gated,MCGC_model_prediction,0.7829,medium,10k_25k_m2,<1,0,0,yes,yes
GBA-10-07d0577fc7f3,Hong Kong,114.003109,22.374926,312.38,open,MCGC_model_prediction,0.0072,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07d162c3face,Hong Kong,114.166751,22.318350,475.09,open,MCGC_model_prediction,0.1474,high,<5k_m2,>=8,0,0,yes,yes
GBA-10-07e052f42869,Hong Kong,113.964687,22.451984,227.72,open,MCGC_model_prediction,0.0048,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07e46d94d2a6,Hong Kong,114.133553,22.286223,270.53,open,MCGC_model_prediction,0.3491,low,<5k_m2,>=8,0.002_0.005,1_2,yes,yes
GBA-10-07e4a48e376f,Hong Kong,114.140101,22.495783,268.16,open,MCGC_model_prediction,0.0070,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07e5d5ecf8cc,Hong Kong,114.192744,22.279348,525.45,open,MCGC_model_prediction,0.2252,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-07e720e2fa84,Hong Kong,114.038551,22.446870,946.72,open,MCGC_model_prediction,0.0081,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-07eaeb88c922,Hong Kong,114.196449,22.375516,2452.44,gated,MCGC_model_prediction,0.9551,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07eb2f48bb01,Hong Kong,113.990465,22.459787,487.29,open,MCGC_model_prediction,0.0730,high,<5k_m2,4_8,0,0,yes,yes
GBA-10-07f73fc59f07,Hong Kong,114.182084,22.551026,46471.90,open,MCGC_model_prediction,0.0309,very_high,25k_50k_m2,<1,0_0.0005,1_2,yes,yes
GBA-10-07faf57f3025,Hong Kong,113.958845,22.448521,123.33,open,MCGC_model_prediction,0.0069,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-07ff7018871d,Hong Kong,114.219756,22.281375,23834.96,gated,MCGC_model_prediction,0.6733,low,10k_25k_m2,1_2,0_0.0005,1_2,yes,yes
GBA-10-08018f2ddfcf,Hong Kong,114.154865,22.243911,337.56,open,MCGC_model_prediction,0.1054,high,<5k_m2,<1,0,0,yes,yes
GBA-10-0803affab6a1,Hong Kong,114.198094,22.236567,855.28,open,MCGC_model_prediction,0.2822,medium,<5k_m2,4_8,0,0,yes,yes
GBA-10-0804ae262c68,Hong Kong,114.199885,22.291418,2473.76,gated,MCGC_model_prediction,0.5571,low,<5k_m2,>=8,0_0.0005,1_2,yes,yes
GBA-10-0804f89ff0c6,Hong Kong,114.028910,22.206442,1529.18,open,MCGC_model_prediction,0.0056,very_high,<5k_m2,4_8,0.001_0.002,1_2,yes,yes
GBA-10-080a6688cfcc,Hong Kong,114.216301,22.317352,536.49,gated,MCGC_model_prediction,0.6615,low,<5k_m2,4_8,0.002_0.005,1_2,yes,yes
GBA-10-080b7c95874f,Hong Kong,114.212354,22.285340,708.89,open,MCGC_model_prediction,0.2851,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-080ecfcfb518,Hong Kong,114.214173,22.283190,5705.31,gated,MCGC_model_prediction,0.8040,medium,5k_10k_m2,4_8,0,0,yes,yes
GBA-10-0812cb5c277a,Hong Kong,113.961427,22.233837,2473.88,gated,MCGC_model_prediction,0.8270,medium,<5k_m2,<1,0,0,yes,yes
GBA-10-08197bc437b2,Hong Kong,114.174276,22.330278,604.59,open,MCGC_model_prediction,0.0122,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-08216c480190,Hong Kong,113.995609,22.445358,8522.91,open,MCGC_model_prediction,0.4833,low,5k_10k_m2,<1,0,0,yes,yes
GBA-10-0823683b723d,Hong Kong,114.180088,22.279181,349.38,open,MCGC_model_prediction,0.0140,very_high,<5k_m2,>=8,>=0.005,1_2,yes,yes
GBA-10-0831bd485beb,Hong Kong,114.164832,22.323232,837.87,gated,MCGC_model_prediction,0.6258,low,<5k_m2,<1,0,0,yes,yes
GBA-10-083a4710de91,Hong Kong,114.112613,22.374666,363.36,open,MCGC_model_prediction,0.0206,very_high,<5k_m2,1_2,0,0,yes,yes
GBA-10-083ddf652098,Hong Kong,114.007629,22.452917,40513.84,gated,MCGC_model_prediction,0.9722,very_high,25k_50k_m2,2_4,0_0.0005,>5,yes,yes
GBA-10-0842630a8637,Hong Kong,113.981370,22.464233,162.34,open,MCGC_model_prediction,0.0050,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-084e76960ea1,Hong Kong,114.019625,22.417039,520.13,open,MCGC_model_prediction,0.0094,very_high,<5k_m2,<1,0,0,yes,yes
GBA-10-085366269e7f,Hong Kong,114.230497,22.277511,101.55,open,MCGC_model_prediction,0.3374,low,<5k_m2,>=8,0,0,yes,yes
GBA-10-085658dc9fd0,Hong Kong,114.271230,22.292752,13491.28,gated,MCGC_model_prediction,0.9830,very_high,10k_25k_m2,<1,0,0,yes,yes
GBA-10-0857cb054fe4,Hong Kong,114.225823,22.282768,402.83,open,MCGC_model_prediction,0.2152,medium,<5k_m2,>=8,0,0,yes,yes
GBA-10-0859645b7811,Hong Kong,114.107117,22.344243,21239.42,gated,MCGC_model_prediction,0.9796,very_high,10k_25k_m2,1_2,0_0.0005,>5,yes,yes
GBA-10-085aebfbc762,Hong Kong,114.193107,22.283409,232.29,open,MCGC_model_prediction,0.0094,very_high,<5k_m2,>=8,0,0,yes,yes
